data,value
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,130.2
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.9
19,129.9
19,129.9
19,129.9
19,129.9
19,129.9
19,129.9
19,129.9
19,129.9
19,129.9
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.0
19,131.3
19,131.3
19,131.3
19,131.3
19,131.3
19,131.3
19,131.3
19,131.3
19,131.3
19,131.3
19,132.0
19,132.0
19,131.5
19,131.5
19,131.5
19,131.5
19,131.5
19,131.5
19,131.5
19,131.5
19,131.5
19,131.5
19,132.0
19,132.0
19,132.0
19,132.0
19,132.0
19,132.0
19,132.0
19,132.0
19,132.0
19,132.0
19,131.8
19,131.8
19,131.8
19,131.8
19,131.8
19,131.8
19,131.8
19,131.8
19,131.8
19,131.8
19,131.7
19,131.7
19,131.7
19,131.7
19,131.7
19,131.7
19,131.7
19,131.7
19,131.7
19,131.7
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,131.1
19,130.9
19,130.9
19,130.9
19,130.9
19,130.9
19,130.9
19,130.9
19,130.9
19,130.9
19,130.9
19,130.8
19,130.8
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.0
19,130.0
19,130.0
19,130.0
19,130.0
19,130.0
19,130.0
19,130.0
19,130.0
19,130.0
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,130.1
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,129.4
19,128.9
19,128.9
19,128.9
19,128.9
19,128.9
19,128.9
19,128.3
19,128.3
19,128.3
19,128.3
19,128.3
19,128.3
19,128.3
19,128.3
19,128.2
19,128.2
19,128.2
19,128.2
19,128.2
19,128.2
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.6
19,127.3
19,127.3
19,127.3
19,127.3
19,127.3
19,127.3
19,127.3
19,127.3
19,127.3
19,127.3
19,127.3
19,127.3
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.6
19,128.6
19,128.6
19,128.6
19,128.6
19,128.6
19,128.0
19,128.0
19,128.0
19,128.0
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.0
19,128.7
19,128.7
19,128.7
19,128.7
19,128.7
19,128.7
19,128.7
19,128.7
19,128.7
19,128.7
19,129.2
19,129.2
19,129.2
19,129.2
19,129.2
19,129.2
19,129.2
19,129.2
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.6
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.8
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.3
19,130.3
19,130.3
19,130.3
19,130.3
19,130.3
19,130.3
19,130.3
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.5
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,130.4
19,129.9
19,129.9
19,129.9
19,129.9
19,129.9
19,129.9
19,130.4
19,130.4
19,130.4
19,130.4
19,129.7
19,129.7
19,130.3
19,130.3
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.7
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.6
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.3
19,129.3
19,129.3
19,129.3
19,129.9
19,129.9
19,129.3
19,129.3
19,129.3
19,129.3
19,129.3
19,129.3
19,129.3
19,129.3
19,129.3
19,129.3
19,129.3
19,129.3
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,130.1
19,130.1
19,130.4
19,130.4
19,130.4
19,130.4
19,130.3
19,130.3
19,130.3
19,130.3
19,130.3
19,130.3
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.8
19,129.2
19,129.2
19,129.2
19,129.2
19,129.2
19,129.2
19,129.2
19,129.2
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.5
19,128.1
19,128.1
19,128.1
19,128.1
19,128.1
19,128.1
19,127.4
19,127.4
19,127.4
19,127.4
19,127.4
19,127.4
19,127.4
19,127.4
19,127.4
19,127.4
19,126.9
19,126.9
19,126.9
19,126.9
19,126.9
19,126.9
19,126.9
19,126.9
19,126.9
19,126.9
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.7
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,126.6
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.2
19,127.7
19,127.7
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.2
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,129.3
15,129.3
15,129.3
15,129.3
15,129.3
15,129.3
15,129.3
15,129.3
15,129.3
15,129.3
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.7
15,130.2
15,130.2
15,130.2
15,130.2
15,130.2
15,130.2
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.5
15,130.5
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,130.0
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,129.6
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.7
15,131.7
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.8
15,131.6
15,131.6
15,131.6
15,131.6
15,131.6
15,131.6
15,131.6
15,131.6
15,131.2
15,131.2
15,131.2
15,131.2
15,131.4
15,131.4
15,131.4
15,131.4
15,131.4
15,131.4
15,131.4
15,131.4
15,131.4
15,131.4
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.5
15,131.0
15,131.0
15,131.0
15,131.0
15,131.0
15,131.0
15,130.8
15,130.8
15,130.8
15,130.8
15,130.8
15,130.8
15,130.8
15,130.8
15,130.8
15,130.8
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.9
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.6
15,130.5
15,130.5
15,130.5
15,130.5
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.3
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,130.1
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.0
15,129.0
15,129.0
15,129.0
15,129.0
15,129.0
15,129.0
15,129.0
15,129.0
15,129.0
15,128.4
15,128.4
15,128.4
15,128.4
15,128.4
15,128.4
15,128.4
15,128.4
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.0
15,128.0
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.4
15,127.3
15,127.3
15,127.3
15,127.3
15,127.3
15,127.3
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,127.6
15,127.6
15,127.6
15,127.6
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.7
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.1
15,128.6
15,128.6
15,128.6
15,128.6
15,128.6
15,128.6
15,128.6
15,128.6
15,128.6
15,128.6
15,128.6
15,128.6
15,129.2
15,129.2
15,129.2
15,129.2
15,129.2
15,129.2
15,129.2
15,129.2
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,129.8
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
15,130.4
